po_id,do_id,sku_id,line_item_status,order_status,product_family,product_division,display_name,product_type,index,id,score
SA305085461,7325651557,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202512,659ef2b8-c352-4739-a4c1-8f9e17cefbf5,1.0
SA305085461,7325651557,RF30BB6600QLAA,Delivered,Delivered,refrigerators,home-appliances,Bespoke 3-Door French Door Refrigerator (30 cu. ft.) with Beverage Center™ in Stainless Steel,Physical,usa-order-line-item-feed-v5.0.0-202512,702d07a5-4704-4624-adfa-e036deefc43b,1.0
SA007884071,7326150160,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202512,aca48e5c-3909-4a72-bd9f-7402aec7ab3a,1.0
SA336874491,7326518263,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202512,9a8d73f6-24d3-428d-aa7a-8b0007533b00,1.0
SA336874491,7326518263,DW90F89T0USRAA,Delivered,Delivered,dishwashers,home-appliances,38 dBA Bespoke Smart Dishwasher with 3rd Rack Washing System in Fingerprint Resistant Stainless Steel,Physical,usa-order-line-item-feed-v5.0.0-202512,5b0c6574-d8ee-4699-85d7-c740b6963999,1.0
SA058016073,7326460470,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202512,0f25b65b-7bd7-409c-b141-fa38fe930a54,1.0
SA502716969,7326247946,QN55LS03FAFXZA,Delivered,PartiallyDelivered,tvs,televisions-home-theater,"55"" Class The Frame LS03FA QLED 4K Art Mode Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,af9ab8d6-d6a9-41f0-a60f-103f35d7c815,1.0
SA509837903,7325571087,UN70U8000FFXZA,Delivered,Delivered,tvs,televisions-home-theater,"70"" Class Crystal UHD U8000F 4K Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,83343a5d-052a-45d6-b695-283fa9c8165c,1.0
SA356003061,7325954174,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202512,138323eb-15f3-4ec6-8c61-138703f2f32d,1.0
SA352734373,7326108872,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202512,3addc776-d1d9-40f5-a2ba-31e95654d07c,1.0
SA156754211,7326102712,HA-INST-DRY0E,Delivered,Delivered,dryers,home-appliances,Install Dryer – Electric,Installation,usa-order-line-item-feed-v5.0.0-202512,5b9d53c0-7f35-4eb3-aa65-0f4b93b31149,1.0
SA156754211,7326102712,HA-INST-WAS00,Delivered,Delivered,washers,home-appliances,Install Washer,Installation,usa-order-line-item-feed-v5.0.0-202512,1bb12081-9334-4ea9-b8d1-5567387fec5e,1.0
SA153670576,7326577947,HA-INST-BESPOKE00,Delivered,Delivered,refrigerators,home-appliances,Install Bespoke Refrigerator,Installation,usa-order-line-item-feed-v5.0.0-202512,306a179b-5ed2-47bb-9522-930e577422c3,1.0
SA368680516,7326117288,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202512,7733c86b-6a58-450b-9ecf-aaeaf1f200b6,1.0
SA053645946,7326191662,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202512,9d60efa5-10d4-4f12-b179-ca4fdae07651,1.0
SA550060900,7326044617,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202512,6402be3c-9081-414e-9bac-4e22299861ed,1.0
SA550553076,7326139347,HA-INST-DRY0E,Delivered,Delivered,dryers,home-appliances,Install Dryer – Electric,Installation,usa-order-line-item-feed-v5.0.0-202512,dfb990b4-8e57-486f-ac1c-2bee9eff704b,1.0
SA555829471,7326436429,WE702NB/US,Delivered,Delivered,home-appliances-accessories,home-appliances,Bespoke AI Laundry Combo™ Pedestal with Storage Drawer in Brushed Black,Physical,usa-order-line-item-feed-v5.0.0-202512,f71901f0-906a-4e76-9f45-41168b86c9c8,1.0
SA567049643,7326250421,QN65LS03FWFXZA,Delivered,Delivered,tvs,televisions-home-theater,"65"" Class The Frame Pro LS03FW Neo QLED 4K Art Mode Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,260f2203-d612-422f-bf96-0462635ea5b9,1.0
SA567049643,7326250421,DM_CE_WHITEGLOVE_LARGE_PAID,Delivered,Delivered,,,White Glove,Delivery,usa-order-line-item-feed-v5.0.0-202512,811d6552-a4de-4544-9d7c-be90e878186d,1.0
SA356480073,7326130581,QN65QEF1AFXZA,Delivered,Delivered,tvs,televisions-home-theater,"65"" Class QLED QEF1 4K Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,8d5fadf9-349d-4deb-8b40-8209db247911,1.0
SA052785238,7326524349,DW90F89T0USRAA,Delivered,Delivered,dishwashers,home-appliances,38 dBA Bespoke Smart Dishwasher with 3rd Rack Washing System in Fingerprint Resistant Stainless Steel,Physical,usa-order-line-item-feed-v5.0.0-202601,3a9ab7c3-d180-46cf-839b-bfcf7ce36807,1.0
SA536354771,7326521772,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202601,ae69f430-6602-45da-8d08-5a62e477cabd,1.0
SA304217886,7326312275,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202601,856ff5a9-efe1-4b90-8f75-05eaff1e6c33,1.0
SA304217886,7326312275,QN75QN90FAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"75"" Class Neo QLED 4K QN90F Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202601,e255624b-7a68-4811-9b63-0eb7db90b85f,1.0
SA169090473,7326300683,QN65LS03FWFXZA,Delivered,Delivered,tvs,televisions-home-theater,"65"" Class The Frame Pro LS03FW Neo QLED 4K Art Mode Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202601,54503ab5-3e11-48c7-92de-48b5b7e94fbc,1.0
SA368825576,7326412354,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202601,cd9bb223-640c-4f62-a3b0-fb0a63c14a89,1.0
SA365797540,7326482530,HA-INST-WAS00,Delivered,Delivered,washers,home-appliances,Install Washer,Installation,usa-order-line-item-feed-v5.0.0-202601,81193894-8fe8-46b2-82ed-72157e545817,1.0
SA107259218,7326461393,NE63D6511SR/AA,Delivered,Delivered,ranges,home-appliances,6.3 cu. ft. Smart Freestanding ENERGY STAR® Certified Electric Range with Air Fry in Stainless Steel,Physical,usa-order-line-item-feed-v5.0.0-202601,7154559c-ee42-4bd1-bba0-6d3d0214d095,1.0
SA166370806,7326298523,QN75LS03FWFXZA,Delivered,Delivered,tvs,televisions-home-theater,"75"" Class The Frame Pro LS03FW Neo QLED 4K Art Mode Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202601,240f3dbe-4c63-4d63-8419-8b11b898f327,1.0
SA366960979,7326524544,QN75LS03FWFXZA,Delivered,Delivered,tvs,televisions-home-theater,"75"" Class The Frame Pro LS03FW Neo QLED 4K Art Mode Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202601,2b8fdc9a-93b6-4da9-97e2-ec297966f42a,1.0
SA561479083,7326327374,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202601,4866ff6c-1a7f-4e5c-80e1-3321c9d7f56c,1.0
SA535662991,7326532222,QN55Q7FAAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"55"" Class QLED Q7F 4K Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202601,d8c5d56a-4b05-4ca7-a7ac-c5c8c28aebe7,1.0
SA008482548,7326274680,HA-INST-WAS00,Delivered,Delivered,washers,home-appliances,Install Washer,Installation,usa-order-line-item-feed-v5.0.0-202601,26f694d0-c905-42cb-9141-d584d2ec8f60,1.0
SA008482548,7326274680,WA55A7300AE/US,Delivered,Delivered,washers,home-appliances,5.5 cu. ft. Extra-Large Capacity Smart Top Load Washer with Super Speed Wash in Ivory,Physical,usa-order-line-item-feed-v5.0.0-202601,4b94a8f7-18bc-48ef-8dee-d8d344397ed4,1.0
SA056472441,7326495153,QN83S85FAEXZA,Delivered,Delivered,tvs,televisions-home-theater,"83"" Class OLED S85F 4K Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202601,eb368643-4dcd-435d-bcb1-9a71d27ef602,1.0
SA165819581,7326495154,QN55S95FAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"55"" Class OLED S95F 4K Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202601,f87bbdb4-aa33-4ebd-b74c-0988e34f2774,1.0
SA308134983,7326501011,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202601,af57e529-a439-4144-9fea-5def6eb2bd64,1.0
SA109515673,7326507582,QN65LS03FWFXZA,Delivered,Delivered,tvs,televisions-home-theater,"65"" Class The Frame Pro LS03FW Neo QLED 4K Art Mode Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202601,67c6455c-7a9a-460a-b825-3898fa8fa29a,1.0
SA167681676,7326531975,QN55LS03FAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"55"" Class The Frame LS03FA QLED 4K Art Mode Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202601,d568345d-d9d5-4caf-ba56-7692407dcdcd,1.0
SA064350307,7326297676,QN75QN90FAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"75"" Class Neo QLED 4K QN90F Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202601,5f756bf5-3b37-413f-bd59-27ca8f5e7521,1.0
SA162940484,7326299044,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202601,47fa2a45-5278-4124-b8cc-3ebcf5b21dd7,1.0
SA162940484,7326299044,QN85QN1EFAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"85"" Class Neo QLED 4K QN1EF Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202601,f6d6164c-239e-429c-9c82-81cbab124f6b,1.0
SA555168276,7326494600,QN75LS03FWFXZA,Delivered,Delivered,tvs,televisions-home-theater,"75"" Class The Frame Pro LS03FW Neo QLED 4K Art Mode Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202601,1a4d253f-ed17-4926-8758-56eaa0b0c851,1.0
SA552505688,7326367344,QN77S90FAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"77"" Class OLED S90F 4K Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202601,dc193354-4c1e-46d0-80c8-a2d05f7bb4f1,1.0
SA168434486,7326247874,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202512,18758b7e-f6ef-4b57-a7c4-24ac03853b85,1.0
SA068483059,7326453587,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202512,a97742a3-67d0-481c-abee-bb11db513e13,1.0
SA330211570,7325960642,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202512,7d2ebc1a-47e7-4de5-a514-a8db3b3595ed,1.0
SA330211570,7325960642,DW80CG4021SRAA,Delivered,Delivered,dishwashers,home-appliances,Fingerprint Resistant 53 dBA Dishwasher with Height-Adjustable Rack in Stainless Steel,Physical,usa-order-line-item-feed-v5.0.0-202512,c4c11d2b-f9da-4e49-a4d2-6d4b85900bc8,1.0
SA169873470,7326238073,HA-INST-WAS00,Delivered,Delivered,washers,home-appliances,Install Washer,Installation,usa-order-line-item-feed-v5.0.0-202512,0d2948fd-83ab-4fb3-b031-434311d2e2b4,1.0
SA359022883,7325979117,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202512,49e97965-5f52-4c6f-b83a-5faafc34906a,1.0
SA550322686,7326439178,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202512,827df693-605e-4870-b95d-371ed42d088c,1.0
SA554186811,7326108609,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202512,0fed5bd0-7369-493a-a88c-83fd085d9bb0,1.0
SA108326893,7326232414,L-INST/A1-EQ55,Delivered,PartiallyDelivered,television-home-theater-accessories,televisions-home-theater,Professional TV mounting,Installation,usa-order-line-item-feed-v5.0.0-202512,066d738e-f9ce-4426-9e0d-6d70c6669b4a,1.0
SA068018091,7325971526,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202512,f3f8c252-a534-4ed9-aac3-72709e97baa4,1.0
SA567619880,7324723128,QN55LS03FAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"55"" Class The Frame LS03FA QLED 4K Art Mode Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,015a4352-9ecf-4d6b-b1b3-55471a2bc7d9,1.0
SA309485856,7325189926,QN65QN70FAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"65"" Class Neo QLED 4K QN70F Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,22919912-2eac-471f-9861-da372cbaf1ea,1.0
SA367789441,7325977006,QN55S90FAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"55"" Class OLED S90F 4K Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,857b866d-1d8f-4a04-9de6-c9d60d40c46b,1.0
SA304731933,7325864046,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202512,224e05d4-cc8a-4f49-90de-227bfd6cd5eb,1.0
SA303187173,7326440601,DVE45B6300W/A3,Delivered,Delivered,dryers,home-appliances,7.5 cu. ft. Smart Electric Dryer with Steam Sanitize+ in White,Physical,usa-order-line-item-feed-v5.0.0-202512,d8b177cf-624e-4b4a-b002-a9e901a7363e,1.0
SA159970693,7326251076,QN85QN1EFAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"85"" Class Neo QLED 4K QN1EF Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,69a07d69-2ce0-440b-b666-e14cddfbf845,1.0
SA553845741,7326116269,RF29DB9900QDAA,Delivered,Delivered,refrigerators,home-appliances,Bespoke 4-Door Flex™ Refrigerator (29 cu. ft.) with AI Family Hub™+ and AI Vision Inside™ in Stainless Steel,Physical,usa-order-line-item-feed-v5.0.0-202512,04317342-c0b4-48b7-bfa0-7e30dc88a14c,1.0
SA553845741,7326116269,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202512,42550b19-5a02-4ba6-ba7c-3ddf4617a64f,1.0
SA307583781,7326104095,RF90F29AECEAA,Delivered,Delivered,refrigerators,home-appliances,Bespoke 29 cu. ft. 4-Door French Door Refrigerator with AI Family Hub™+ & AI Vision Inside™ in Charcoal Glass and Black/Charcoal,Physical,usa-order-line-item-feed-v5.0.0-202512,7299b42c-f7cd-4a56-8b07-018da11c3160,1.0
SA351524373,7325964481,RZ11M7074SA/AA,Delivered,Delivered,refrigerators,home-appliances,11.4 cu. ft. Convertible Upright Freezer Refrigerator with Drawers in Stainless Look,Physical,usa-order-line-item-feed-v5.0.0-202512,6d8ce63e-d833-409f-9933-49e4ad140316,1.0
SA308760367,7325958224,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202512,270eafd8-f62a-4a7e-bed5-d86085a1c085,1.0
SA308760367,7325958224,HA-INST-BESPOKE00,Delivered,Delivered,refrigerators,home-appliances,Install Bespoke Refrigerator,Installation,usa-order-line-item-feed-v5.0.0-202512,ef16866e-5609-4881-8d6b-50877e44652f,1.0
SA338784271,7326230715,RF23DB9900QDAA,Delivered,PartiallyDelivered,refrigerators,home-appliances,Bespoke 23 cu. ft. Counter Depth 4-Door Flex™ Refrigerator with AI Family Hub™+ & AI Vision Inside™ in Stainless Steel,Physical,usa-order-line-item-feed-v5.0.0-202512,f08e5776-c68b-4a3b-a5b7-f442a8f7cbab,1.0
SA359045043,7326095581,DM_CE_STANDARD_LARGE,Delivered,PartiallyDelivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202512,52419993-552a-4a0c-9d9c-89a48550a0c5,1.0
SA359045043,7326095581,WMN-B50EB/ZA,Delivered,PartiallyDelivered,television-home-theater-accessories,televisions-home-theater,Slim Fit Wall Mount (VESA: 200x200 ~ 600x400),Physical,usa-order-line-item-feed-v5.0.0-202512,9b8cee11-9f1a-4c5c-b29a-b3b8d30cf706,1.0
SA303162083,7326170461,QN65QEF1AFXZA,Delivered,Delivered,tvs,televisions-home-theater,"65"" Class QLED QEF1 4K Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,4f74c649-98b1-4b58-938c-be3714f18a7b,1.0
SA069849301,7326032431,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202512,97057b13-e2bd-40f1-a156-025f2df508d5,1.0
SA053645946,7326191662,QN83S90FAEXZA,Delivered,Delivered,tvs,televisions-home-theater,"83"" Class OLED S90F 4K Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,f42fd0b1-8e9a-41da-b192-f5a6b7d2dc00,1.0
SA557355783,7326089707,DVE55A7300E/A3,Delivered,Delivered,dryers,home-appliances,7.4 cu. ft. Smart Electric Dryer with Steam Sanitize+ in Ivory,Physical,usa-order-line-item-feed-v5.0.0-202512,7959967e-35f4-4cc6-bd2d-ffdbdb9c293e,1.0
SA550681863,7326119236,QN65QN1EFAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"65"" Class Neo QLED 4K QN1EF Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,9b5e3975-fcc1-4a7d-b987-3313bc95f66c,1.0
SA156754211,7326102712,DV90F53AESA3,Delivered,Delivered,dryers,home-appliances,7.6 cu. ft. Bespoke AI Ultra Capacity Front Load Electric Dryer with AI Home and AI OptiDry+ in Dark Steel,Physical,usa-order-line-item-feed-v5.0.0-202512,1d10fb8d-ffa1-42c3-ac6b-a80a4ab993bf,1.0
SA156754211,7326102712,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202512,7c9a5faa-cefb-48bb-b089-786fddb6e00f,1.0
SA156754211,7326102712,WF90F53ADSA5,Delivered,Delivered,washers,home-appliances,5.3 cu. ft. Bespoke AI Ultra Capacity Front Load Washer with AI Home and AI OptiWash+ in Dark Steel,Physical,usa-order-line-item-feed-v5.0.0-202512,cede34e4-0232-432c-bcb7-efd1bceb89ac,1.0
SA508577883,7326140310,RF29BB860012AA,Delivered,Delivered,refrigerators,home-appliances,Bespoke 4-Door French Door Refrigerator (29 cu. ft.) with Beverage Center™ in White Glass ,Physical,usa-order-line-item-feed-v5.0.0-202512,b65a7c04-e0be-41b8-99a6-b045be0fcfea,1.0
SA000230073,7326246695,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202512,7b000d5f-401a-437c-a423-bf2e81441dcc,1.0
SA352734373,7326108872,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202512,38654fa7-1798-4214-8c2f-873e5ccfa90f,1.0
SA354162890,7326134117,RF29BB8600QLAA,Delivered,Delivered,refrigerators,home-appliances,Bespoke 29 cu. ft. 4-Door French Door Smart Refrigerator with Beverage Center™ in Stainless Steel,Physical,usa-order-line-item-feed-v5.0.0-202512,24303a45-0964-4e95-9238-70952478139a,1.0
SA165106680,7325990337,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202512,47528175-4537-4d87-b297-749ef2d546d8,1.0
SA555829471,7326437243,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202512,8d419634-5f38-445b-a6c6-56135aff12c4,1.0
SA000057896,7326247989,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202512,2aba7cea-b0ff-48a2-9c5b-7531f0b10727,1.0
SA352539640,7326130196,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202512,b417265b-eee6-4e39-aa25-3171bb1cf2f8,1.0
SA530071661,7326251156,QN85QN90FAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"85"" Class Neo QLED 4K QN90F Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,8366a1b1-cd8c-4a47-95c1-0e2d1efb8296,1.0
SA008498946,7326353212,QN75QN70FAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"75"" Class Neo QLED 4K QN70F Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202601,83cfdaa8-3956-48d4-94e4-bada4948b33e,1.0
SA556332393,7326461391,DM_CE_WHITEGLOVE_LARGE_PAID,Delivered,Delivered,,,White Glove,Delivery,usa-order-line-item-feed-v5.0.0-202601,b9c5f4b1-c66c-41da-8347-4781c3c0f089,1.0
SA368825576,7326412354,DVG55A7300E/A3,Delivered,Delivered,dryers,home-appliances,7.4 cu. ft. Smart Gas Dryer with Steam Sanitize+ in Ivory,Physical,usa-order-line-item-feed-v5.0.0-202601,fe876c18-83e3-4f1b-8119-d320fbed94b5,1.0
SA037025542,7326416354,DM_CE_WHITEGLOVE_LARGE_PAID,Delivered,Delivered,,,White Glove,Delivery,usa-order-line-item-feed-v5.0.0-202601,d519aedc-a676-4a98-8587-609b8fbbb3d1,1.0
SA534550140,7326262407,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202601,8932adad-2fea-4286-b804-df9d14310f38,1.0
SA151924491,7326361198,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202601,797afd93-f578-49af-8e2e-e53b93fcf551,1.0
SA168999340,7326469786,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202601,1d42983a-cb1a-452d-ab82-ba1c1f54dbe1,1.0
SA537953080,7326464478,HA-INST-BESPOKE00,Delivered,Delivered,refrigerators,home-appliances,Install Bespoke Refrigerator,Installation,usa-order-line-item-feed-v5.0.0-202601,56134233-a59f-4192-8d6a-228a1d115e50,1.0
SA567815614,7326532221,QN75LS03FWFXZA,Delivered,Delivered,tvs,televisions-home-theater,"75"" Class The Frame Pro LS03FW Neo QLED 4K Art Mode Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202601,5174cbcf-b47a-41b2-9a5d-d2bf971b35aa,1.0
SA339255841,7326497668,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202601,83e32946-6fc2-4457-8d33-29df299f9a53,1.0
